2020-01-13%['22:15']%['Fire']%[]%https://twitter.com/northantsfire/status/1216866624550076416
2020-01-13%['20:28']%['Police']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216865907420606466
2020-01-13%['20:24']%['Police']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216865625148207106
2020-01-13%['19:50']%['Fire']%[]%https://twitter.com/northantsfire/status/1216865407996440578
2020-01-13%['15:19']%['False Alarm']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216758855125946368
2020-01-13%['15:14']%['False Alarm']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216758694978912257
2020-01-13%['14:55']%['Car', 'Fire']%['#WHITTLEBURY']%https://twitter.com/northantsfire/status/1216758421388656641
2020-01-13%['13:53']%['Car', 'Fire']%['#KETTERING']%https://twitter.com/northantsfire/status/1216758299992956928
2020-01-13%['06:50']%[]%['#BURTONLATIMER']%https://twitter.com/northantsfire/status/1216710080151916544
2020-01-13%['23:06']%['False Alarm']%['#SULGRAVE']%https://twitter.com/northantsfire/status/1216614468744097794
2020-01-12%['21:50']%['Fire']%['#DESBOROUGH.']%https://twitter.com/northantsfire/status/1216498469168459777
2020-01-12%['20:26']%['Forced entry']%[]%https://twitter.com/northantsfire/status/1216496580267773953
2020-01-12%['18:29']%['Fire']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216496010136039425
2020-01-12%['17:26']%[]%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216419106725015553
2020-01-12%['17:24']%['Fire']%['#RUSHDEN']%https://twitter.com/northantsfire/status/1216418888654688261
2020-01-12%['17:04']%['Car', 'Fire']%['#WHILTON']%https://twitter.com/northantsfire/status/1216418747877134336
2020-01-12%['16:58']%['Fire']%['#IRCHESTER']%https://twitter.com/northantsfire/status/1216418628452614145
2020-01-12%['15:31']%['False Alarm']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216403140213383169
2020-01-12%['14:24']%['False Alarm']%['#BLISWORTH']%https://twitter.com/northantsfire/status/1216402878589521920
2020-01-12%['13:57']%['Fire']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216402718899785728
2020-01-12%['10:23']%['Car']%['#WELLINGBOROUGH']%https://twitter.com/northantsfire/status/1216323640335249408
2020-01-12%['09:41']%[]%['#WELLINGBOROUGH']%https://twitter.com/northantsfire/status/1216323395375325184
2020-01-12%['20:39']%['False Alarm']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216149895423430656
2020-01-12%['19:55']%['Fire']%['#BRACKLEY']%https://twitter.com/northantsfire/status/1216149730385911808
2020-01-12%['19:24']%['False Alarm', 'Car', 'Fire']%['#DUSTON']%https://twitter.com/northantsfire/status/1216149569223954432
2020-01-12%['19:02']%[]%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1216149364135137286
2020-01-11%['16:43']%['Car']%['#LOWICK', '#ALDWINKLE']%https://twitter.com/northantsfire/status/1216055755478052865
2020-01-11%['16:34']%['Fire']%['#CORBY']%https://twitter.com/northantsfire/status/1216040126800957440
2020-01-11%['16:00']%['Ambulance']%['#WELLINGBOROUGH']%https://twitter.com/northantsfire/status/1216032357116993537
2020-01-11%['13:59']%['False Alarm', 'Fire']%['#RUSHDEN']%https://twitter.com/northantsfire/status/1216032100735827968
2020-01-11%['12:15']%['Ambulance']%['#LOWICK']%https://twitter.com/northantsfire/status/1215973426579591170
2020-01-11%['10:11']%['False Alarm']%['#WELLINGBOROUGH']%https://twitter.com/northantsfire/status/1215973258278973440
2020-01-11%['08:46']%['Car', 'Police']%['#BARBY']%https://twitter.com/northantsfire/status/1215972980255158273
2020-01-11%['23:30']%['Fire']%[]%https://twitter.com/northantsfire/status/1215827300756799488
2020-01-11%['19:47']%['Ambulance']%['#DESBOROUGH']%https://twitter.com/northantsfire/status/1215799215210860554
2020-01-11%['19:18']%['Car', 'Fire']%['#DAVENTRY']%https://twitter.com/northantsfire/status/1215799023862538240
2020-01-11%['19:15']%['False Alarm']%[]%https://twitter.com/northantsfire/status/1215798783231102977
2020-01-10%['19:00']%['Fire']%['#BRACKLEY']%https://twitter.com/northantsfire/status/1215751160268754945
2020-01-10%['18:58']%['Fire']%[]%https://twitter.com/northantsfire/status/1215750873369976832
2020-01-10%['17:33']%['Car']%[]%https://twitter.com/northantsfire/status/1215698166890356736
2020-01-10%['16:27']%['False Alarm', 'Fire']%['#HANNINGTON']%https://twitter.com/northantsfire/status/1215686310461104128
2020-01-10%['12:40']%['False Alarm']%['#WELLINGBOROUGH']%https://twitter.com/northantsfire/status/1215626244173242370
2020-01-10%['12:29']%[]%[]%https://twitter.com/northantsfire/status/1215625954267213826
2020-01-10%['11:17']%['Fire']%['#IRCHESTER']%https://twitter.com/northantsfire/status/1215625595226329089
2020-01-10%['10:55']%['Police', 'Fire']%[]%https://twitter.com/northantsfire/status/1215625400564486144
2020-01-10%['10:39']%['Fire']%[]%https://twitter.com/northantsfire/status/1215625240224706560
2020-01-10%['10:07']%[]%['#DESBOROUGH']%https://twitter.com/northantsfire/status/1215624729962393602
2020-01-10%['09:41']%['Car', 'Fire']%[]%https://twitter.com/northantsfire/status/1215624341511200768
2020-01-10%['09:03']%['Fire']%['#TIXOVER']%https://twitter.com/northantsfire/status/1215623861938655235
2020-01-10%['08:28']%['Fire']%['#MARKETHARBOROUGH']%https://twitter.com/northantsfire/status/1215623648402444288
2020-01-10%['02:35']%['Police']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1215501964831793153
2020-01-10%['23:04']%['Fire']%[]%https://twitter.com/northantsfire/status/1215501655145353216
2020-01-10%['22:30']%['Fire']%['#CHAPELBRAMPTON']%https://twitter.com/northantsfire/status/1215501224738467840
2020-01-10%['22:26']%[]%['#WOODFORD🚒']%https://twitter.com/northantsfire/status/1215500250850435076
2020-01-10%['21:33']%[]%[]%https://twitter.com/northantsfire/status/1215499236487376896
2020-01-10%['21:00']%[]%[]%https://twitter.com/northantsfire/status/1215498430065389568
2020-01-09%['19:55']%['Car']%[]%https://twitter.com/northantsfire/status/1215363237283270657
2020-01-09%['14:27']%['Ambulance']%['#NORTHAMPTON']%https://twitter.com/northantsfire/status/1215304251540459521
2020-01-09%['11:36']%['False Alarm']%['#WELLINGBOROUGH']%https://twitter.com/northantsfire/status/1215304100163870726
2020-01-09%['08:44']%['Ambulance']%['#DESBOROUGH']%https://twitter.com/northantsfire/status/1215303849516453889
2020-01-09%['05:48']%['False Alarm', 'Fire']%[]%https://twitter.com/northantsfire/status/1215155706376179713
2020-01-09%['04:25']%['Ambulance']%['#KETTERING']%https://twitter.com/northantsfire/status/1215142522013569026
2020-01-09%['00:10']%['Ambulance']%['#LONGBUCKBY']%https://twitter.com/northantsfire/status/1215079266288852992
2020-01-09%['22:33']%['False Alarm', 'Fire']%[]%https://twitter.com/northantsfire/status/1215079083522043904
